Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2010,Vancouver,Hockey sur glace,Hockey sur glace, Dan Boyle,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Martin Brodeur,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Sidney Crosby,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Drew Doughty,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Marc-Andre Fleury,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Getzlaf,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Dany Heatley,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jarome Iginla,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Duncan Keith,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Roberto Luongo,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Patrick Marleau,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Brenden Morrow,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Rick Nash,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Scott Niedermayer,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Corey Perry,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Chris Pronger,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Mike Richards,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Brent Seabrook,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Eric Staal,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Joe Thornton,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jonathan Toews,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Shea Weber,Canada,Men,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, David Backes,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Dustin Brown,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Callahan,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Chris Drury,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Tim Gleason,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Erik Johnson,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jack Johnson,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Patrick Kane,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Kesler,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Phil Kessel,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jamie Langenbrunner,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Malone,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Miller,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Brooks Orpik,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Zach Parise,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Joe Pavelski,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jonathan Quick,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Brian Rafalski,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Bobby Ryan,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Paul Stastny,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Suter,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Tim Thomas,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Ryan Whitney,États-Unis,Men,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Anne Helin,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jenni Hiirikoski,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Venla Hovi,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Michelle Karvinen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Mira Kuisma,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Emma Laaksonen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Rosa Lindstedt,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Terhi Mertanen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Heidi Pelttari,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Mariia Posa,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Annina Rajahuhta,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Karoliina Rantamaki,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Noora Raty,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Mari Saarinen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Saija Sirvio,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Nina Tikkinen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Minnamari Tuominen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Saara Tuominen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Linda Valimaki,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Anna Vanhatalo,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Marjo Voutilainen,Finlande,Women,Hockey sur glace,Bronze
2010,Vancouver,Hockey sur glace,Hockey sur glace, Meghan Agosta,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Gillian Apps,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Tessa Bonhomme,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jennifer Botterill,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jayna Hefford,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Haley Irwin,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Rebecca Johnston,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Becky Kellar,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Gina Kingsbury,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Charline Labonte,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Carla Macleod,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Meaghan Mikkelson,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Caroline Ouellette,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Cherie Piper,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Marie-Philip Poulin,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Colleen Sostorics,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Kim St-Pierre,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Shannon Szabados,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Sarah Vaillancourt,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Catherine Ward,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Hayley Wickenheiser,Canada,Women,Hockey sur glace,Or
2010,Vancouver,Hockey sur glace,Hockey sur glace, Kacey Bellamy,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Caitlin Cahow,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Lisa Chesson,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Julie Chu,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Natalie Darwitz,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Meghan Duggan,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Molly Engstrom,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Hilary Knight,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jocelyne Lamoureux,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Monique Lamoureux,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Erika Lawler,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Gigi Marvin,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Brianne Mclaughlin,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jenny Potter,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Angela Ruggiero,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Molly Schaus,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Kelli Stack,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Karen Thatcher,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jessie Vetter,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Kerry Weiland,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Hockey sur glace,Hockey sur glace, Jinelle Zaugg-Siergiej,États-Unis,Women,Hockey sur glace,Argent
2010,Vancouver,Luge,Luge, Patric Leitner,Allemagne,Men,Doubles,Bronze
2010,Vancouver,Luge,Luge, Alexander Resch,Allemagne,Men,Doubles,Bronze
2010,Vancouver,Luge,Luge, Andreas Linger,Autriche,Men,Doubles,Or
2010,Vancouver,Luge,Luge, Wolfgang Linger,Autriche,Men,Doubles,Or
2010,Vancouver,Luge,Luge, Andris Sics,Lettonie,Men,Doubles,Argent
2010,Vancouver,Luge,Luge, Juris Sics,Lettonie,Men,Doubles,Argent
2010,Vancouver,Luge,Luge, Armin Zoeggeler,Italie,Men,Célibataires,Bronze
2010,Vancouver,Luge,Luge, Felix Loch,Allemagne,Men,Célibataires,Or
2010,Vancouver,Luge,Luge, David Moeller,Allemagne,Men,Célibataires,Argent
2010,Vancouver,Luge,Luge, Natalie Geisenberger,Allemagne,Women,Célibataires,Bronze
2010,Vancouver,Luge,Luge, Tatjana Huefner,Allemagne,Women,Célibataires,Or
2010,Vancouver,Luge,Luge, Nina Reithmayer,Autriche,Women,Célibataires,Argent
2010,Vancouver,Patinage,Patinage artistique, Oksana Domnina,Russie,Women,Danse sur glace,Bronze
2010,Vancouver,Patinage,Patinage artistique, Maxim Shabalin,Russie,Men,Danse sur glace,Bronze
2010,Vancouver,Patinage,Patinage artistique, Scott Moir,Canada,Men,Danse sur glace,Or
2010,Vancouver,Patinage,Patinage artistique, Tessa Virtue,Canada,Women,Danse sur glace,Or
2010,Vancouver,Patinage,Patinage artistique, Meryl Davis,États-Unis,Women,Danse sur glace,Argent
2010,Vancouver,Patinage,Patinage artistique, Charlie White,États-Unis,Men,Danse sur glace,Argent
2010,Vancouver,Patinage,Patinage artistique, Daisuke Takahashi,Japon,Men,Individuel,Bronze
2010,Vancouver,Patinage,Patinage artistique, Evan Lysacek,États-Unis,Men,Individuel,Or
2010,Vancouver,Patinage,Patinage artistique, Evgeny Plyushchenko,Russie,Men,Individuel,Argent
2010,Vancouver,Patinage,Patinage artistique, Joannie Rochette,Canada,Women,Individuel,Bronze
2010,Vancouver,Patinage,Patinage artistique, Yuna Kim,"Corée, Sud",Women,Individuel,Or
2010,Vancouver,Patinage,Patinage artistique, Mao Asada,Japon,Women,Individuel,Argent
2010,Vancouver,Patinage,Patinage artistique, Aliona Savchenko,Allemagne,Women,Paires,Bronze
2010,Vancouver,Patinage,Patinage artistique, Robin Szolkowy,Allemagne,Men,Paires,Bronze
2010,Vancouver,Patinage,Patinage artistique, Xue Shen,Chine,Women,Paires,Or
2010,Vancouver,Patinage,Patinage artistique, Hongbo Zhao,Chine,Men,Paires,Or
2010,Vancouver,Patinage,Patinage artistique, Qing Pang,Chine,Women,Paires,Argent
2010,Vancouver,Patinage,Patinage artistique, Jian Tong,Chine,Men,Paires,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Apolo Anton Ohno,États-Unis,Men,1000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Jung-Su Lee,"Corée, Sud",Men,1000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Ho-Suk Lee,"Corée, Sud",Men,1000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Seung-Hi Park,"Corée, Sud",Women,1000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Meng Wang,Chine,Women,1000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Katherine Reutter,États-Unis,Women,1000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, J.R. Celski,États-Unis,Men,1500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Jung-Su Lee,"Corée, Sud",Men,1500M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Apolo Anton Ohno,États-Unis,Men,1500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Seung-Hi Park,"Corée, Sud",Women,1500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Yang Zhou,Chine,Women,1500M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Eun-Byul Lee,"Corée, Sud",Women,1500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Allison Baver,États-Unis,Women,Relais 3000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Kimberly Derrick,États-Unis,Women,Relais 3000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Alyson Dudek,États-Unis,Women,Relais 3000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Lana Gehring,États-Unis,Women,Relais 3000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Katherine Reutter,États-Unis,Women,Relais 3000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Linlin Sun,Chine,Women,Relais 3000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Meng Wang,Chine,Women,Relais 3000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Hui Zhang,Chine,Women,Relais 3000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Yang Zhou,Chine,Women,Relais 3000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Jessica Gregg,Canada,Women,Relais 3000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Kalyna Roberge,Canada,Women,Relais 3000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Marianne St-Gelais,Canada,Women,Relais 3000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Tania Vicent,Canada,Women,Relais 3000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, J.R. Celski,États-Unis,Men,Relais 5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Simon Cho,États-Unis,Men,Relais 5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Travis Jayner,États-Unis,Men,Relais 5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Jordan Malone,États-Unis,Men,Relais 5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Apolo Anton Ohno,États-Unis,Men,Relais 5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Guillaume Bastille,Canada,Men,Relais 5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Charles Hamelin,Canada,Men,Relais 5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Francois Hamelin,Canada,Men,Relais 5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Olivier Jean,Canada,Men,Relais 5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Francois-Louis Tremblay,Canada,Men,Relais 5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Seoung-Il Kim,"Corée, Sud",Men,Relais 5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Yoon-Gy Kwak,"Corée, Sud",Men,Relais 5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Ho-Suk Lee,"Corée, Sud",Men,Relais 5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Jung-Su Lee,"Corée, Sud",Men,Relais 5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Si-Bak Sung,"Corée, Sud",Men,Relais 5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Francois-Louis Tremblay,Canada,Men,500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Charles Hamelin,Canada,Men,500M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Si-Bak Sung,"Corée, Sud",Men,500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Arianna Fontana,Italie,Women,500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Meng Wang,Chine,Women,500M,Or
2010,Vancouver,Patinage,Patinage de vitesse sur piste courte, Marianne St-Gelais,Canada,Women,500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Bob De Jong,Pays-Bas,Men,10000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Seung-Hoon Lee,"Corée, Sud",Men,10000M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Ivan Skobrev,Russie,Men,10000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Chad Hedrick,États-Unis,Men,1000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Shani Davis,États-Unis,Men,1000M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Tae-Bum Mo,"Corée, Sud",Men,1000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Laurine Van Riessen,Pays-Bas,Women,1000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Christine Nesbitt,Canada,Women,1000M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Annette Gerritsen,Pays-Bas,Women,1000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Havard Bokko,Norvège,Men,1500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Mark Tuitert,Pays-Bas,Men,1500M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Shani Davis,États-Unis,Men,1500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Martina Sablikova,République tchèque,Women,1500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Ireen Wust,Pays-Bas,Women,1500M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Kristina Groves,Canada,Women,1500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Kristina Groves,Canada,Women,3000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Martina Sablikova,République tchèque,Women,3000M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Stephanie Beckert,Allemagne,Women,3000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Ivan Skobrev,Russie,Men,5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Sven Kramer,Pays-Bas,Men,5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Seung-Hoon Lee,"Corée, Sud",Men,5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Clara Hughes,Canada,Women,5000M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Martina Sablikova,République tchèque,Women,5000M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Stephanie Beckert,Allemagne,Women,5000M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Joji Kato,Japon,Men,500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Tae-Bum Mo,"Corée, Sud",Men,500M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Keiichiro Nagashima,Japon,Men,500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Beixing Wang,Chine,Women,500M,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Sang-Hwa Lee,"Corée, Sud",Women,500M,Or
2010,Vancouver,Patinage,Patinage de vitesse, Jenny Wolf,Allemagne,Women,500M,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Jan Blokhuijsen,Pays-Bas,Men,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Sven Kramer,Pays-Bas,Men,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Simon Kuipers,Pays-Bas,Men,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Mark Tuitert,Pays-Bas,Men,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Mathieu Giroux,Canada,Men,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Lucas Makowsky,Canada,Men,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Denny Morrison,Canada,Men,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Brian Hansen,États-Unis,Men,Poursuite en équipe,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Chad Hedrick,États-Unis,Men,Poursuite en équipe,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Jonathan Kuck,États-Unis,Men,Poursuite en équipe,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Trevor Marsicano,États-Unis,Men,Poursuite en équipe,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Katarzyna Bachleda-Curus,Pologne,Women,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Katarzyna Wozniak,Pologne,Women,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Luiza Zlotkowska,Pologne,Women,Poursuite en équipe,Bronze
2010,Vancouver,Patinage,Patinage de vitesse, Daniela Anschutz Thoms,Allemagne,Women,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Stephanie Beckert,Allemagne,Women,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Anna Friesinger-Postma,Allemagne,Women,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Katrin Mattscherodt,Allemagne,Women,Poursuite en équipe,Or
2010,Vancouver,Patinage,Patinage de vitesse, Masako Hozumi,Japon,Women,Poursuite en équipe,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Nao Kodaira,Japon,Women,Poursuite en équipe,Argent
2010,Vancouver,Patinage,Patinage de vitesse, Maki Tabata,Japon,Women,Poursuite en équipe,Argent
2010,Vancouver,Ski,Ski alpin, Bode Miller,États-Unis,Men,Descente,Bronze
2010,Vancouver,Ski,Ski alpin, Didier Defago,Suisse,Men,Descente,Or
2010,Vancouver,Ski,Ski alpin, Aksel Lund Svindal,Norvège,Men,Descente,Argent
2010,Vancouver,Ski,Ski alpin, Elisabeth Goergl,Autriche,Women,Descente,Bronze
2010,Vancouver,Ski,Ski alpin, Lindsey Vonn,États-Unis,Women,Descente,Or
2010,Vancouver,Ski,Ski alpin, Julia Mancuso,États-Unis,Women,Descente,Argent
2010,Vancouver,Ski,Ski alpin, Aksel Lund Svindal,Norvège,Men,Slalom géant,Bronze
2010,Vancouver,Ski,Ski alpin, Carlo Janka,Suisse,Men,Slalom géant,Or
2010,Vancouver,Ski,Ski alpin, Kjetil Jansrud,Norvège,Men,Slalom géant,Argent
2010,Vancouver,Ski,Ski alpin, Elisabeth Goergl,Autriche,Women,Slalom géant,Bronze
2010,Vancouver,Ski,Ski alpin, Viktoria Rebensburg,Allemagne,Women,Slalom géant,Or
2010,Vancouver,Ski,Ski alpin, Tina Maze,Slovénie,Women,Slalom géant,Argent
2010,Vancouver,Ski,Ski alpin, Andre Myhrer,Suède,Men,Slalom,Bronze
2010,Vancouver,Ski,Ski alpin, Giuliano Razzoli,Italie,Men,Slalom,Or
2010,Vancouver,Ski,Ski alpin, Ivica Kostelic,Croatie,Men,Slalom,Argent
2010,Vancouver,Ski,Ski alpin, Sarka Zahrobska,République tchèque,Women,Slalom,Bronze
2010,Vancouver,Ski,Ski alpin, Maria Riesch,Allemagne,Women,Slalom,Or
2010,Vancouver,Ski,Ski alpin, Marlies Schild,Autriche,Women,Slalom,Argent
2010,Vancouver,Ski,Ski alpin, Silvan Zurbriggen,Suisse,Men,Super Combiné,Bronze
2010,Vancouver,Ski,Ski alpin, Bode Miller,États-Unis,Men,Super Combiné,Or
2010,Vancouver,Ski,Ski alpin, Ivica Kostelic,Croatie,Men,Super Combiné,Argent
